Lab 11: Working with Raster Data - Part 2 Answers
Mason Harris
04/23/19

Exercise 1: In ArcMap
Mean - 27.36
Standard Deviation - 1.22
Sample Size - 34606


OBJECTID,pointid,grid_code,POINT_X,POINT_Y
511,511,26.5299988,-87.176177978515625,30.118816375732479
512,512,26.4499989,-87.134506225585938,30.118816375732479
513,513,26.3949986,-87.092834472656250,30.118816375732479
514,514,26.4300003,-87.051162719726563,30.118816375732479
515,515,26.6250000,-87.009490966796875,30.118816375732479
516,516,26.6499996,-86.967819213867188,30.118816375732479
517,517,26.6399994,-86.926147460937500,30.118816375732479
518,518,26.6399994,-86.884475708007813,30.118816375732479
519,519,26.7799988,-86.842803955078068,30.118816375732479
520,520,26.8400002,-86.801132202148381,30.118816375732479
521,521,26.6749992,-86.759460449218693,30.118816375732479
522,522,26.4849987,-86.717788696289006,30.118816375732479
523,523,26.5749989,-86.676116943359318,30.118816375732479
524,524,26.5949993,-86.634445190429631,30.118816375732479
525,525,26.5199986,-86.592773437499943,30.118816375732479
526,526,26.4399986,-86.551101684570256,30.118816375732479
527,527,26.4099998,-86.509429931640568,30.118816375732479
528,528,26.3949986,-86.467758178710824,30.118816375732479
529,529,26.3799992,-86.426086425781136,30.118816375732479
530,530,26.4200001,-86.384414672851562,30.118816375732479
531,531,26.4249992,-86.342742919921875,30.118816375732479
532,532,26.4799995,-86.301071166992188,30.118816375732479
533,533,26.4849987,-86.259399414062500,30.118816375732479
534,534,26.4599991,-86.217727661132813,30.118816375732479
535,535,26.4049988,-86.176055908203125,30.118816375732479
536,536,26.3499985,-86.134384155273438,30.118816375732479
537,537,26.3199997,-86.092712402343750,30.118816375732479
538,538,26.2500000,-86.051040649414063,30.118816375732479
539,539,26.2500000,-86.009368896484375,30.118816375732479
540,540,26.1250000,-85.926025390625000,30.118816375732479
541,541,26.1199989,-85.884353637695313,30.118816375732479
542,542,26.1149998,-85.842681884765625,30.118816375732479
543,543,26.1299992,-85.801010131835881,30.118816375732479
544,544,26.0499992,-85.759338378906193,30.118816375732479
545,545,26.0499992,-85.717666625976506,30.118816375732479
546,546,25.0399990,-81.342132568359318,30.118816375732479
547,547,25.1449986,-81.300460815429631,30.118816375732479
548,548,25.3349991,-81.258789062499886,30.118816375732479
549,549,25.6049995,-81.217117309570199,30.118816375732479
550,550,25.7699986,-81.175445556640625,30.118816375732479
551,551,25.8149986,-81.133773803710938,30.118816375732479
552,552,25.8699989,-81.092102050781250,30.118816375732479
553,553,25.9249992,-81.050430297851562,30.118816375732479
554,554,25.9599991,-81.008758544921875,30.118816375732479
555,555,26.0100002,-80.967086791992188,30.118816375732479
556,556,26.0799999,-80.925415039062500,30.118816375732479
557,557,26.1350002,-80.883743286132813,30.118816375732479
558,558,26.1899986,-80.842071533203125,30.118816375732479
559,559,26.2699986,-80.800399780273438,30.118816375732479
560,560,26.3499985,-80.758728027343750,30.118816375732479
561,561,26.3750000,-80.717056274414063,30.118816375732479
562,562,26.4300003,-80.675384521484375,30.118816375732479
563,563,26.4749985,-80.633712768554688,30.118816375732479
564,564,26.5249996,-80.592041015624943,30.118816375732479
565,565,26.7299995,-80.550369262695256,30.118816375732479
566,566,27.0799999,-80.508697509765568,30.118816375732479
567,567,27.3649998,-80.467025756835881,30.118816375732479
568,568,27.5550003,-80.425354003906193,30.118816375732479
569,569,27.9399986,-80.383682250976506,30.118816375732479
570,570,28.1949997,-80.342010498046818,30.118816375732479
571,571,28.3299999,-80.300338745117131,30.118816375732479
572,572,28.3499985,-80.258666992187443,30.118816375732479
573,573,23.6949997,-90.301559448242188,30.077144622802848
574,574,23.6949997,-90.259887695312500,30.077144622802848
575,575,23.1000004,-90.218215942382813,30.077144622802848
576,576,23.3199997,-90.176544189453125,30.077144622802848
577,577,23.6299992,-90.134872436523438,30.077144622802848
578,578,23.6999989,-89.218093872070313,30.077144622802848
579,579,23.6999989,-89.176422119140625,30.077144622802848
580,580,23.7349987,-89.134750366210938,30.077144622802848
581,581,24.0349998,-89.093078613281250,30.077144622802848
582,582,24.1049995,-89.051406860351563,30.077144622802848
583,583,24.2600002,-89.009735107421875,30.077144622802848
584,584,24.6299992,-88.968063354492188,30.077144622802848
585,585,25.0349998,-88.926391601562443,30.077144622802848
586,586,25.3299999,-88.884719848632756,30.077144622802848
587,587,25.4349995,-88.843048095703068,30.077144622802848
588,588,25.4949989,-88.801376342773381,30.077144622802848
589,589,25.5249996,-88.759704589843693,30.077144622802848
590,590,25.4650002,-88.718032836914006,30.077144622802848
591,591,25.4949989,-88.676361083984318,30.077144622802848
592,592,25.5900002,-88.634689331054631,30.077144622802848
593,593,25.6849995,-88.593017578124943,30.077144622802848
594,594,25.6199989,-88.551345825195199,30.077144622802848
595,595,25.8499985,-88.509674072265511,30.077144622802848
596,596,25.9499989,-88.468002319335937,30.077144622802848
597,597,25.9699993,-88.426330566406250,30.077144622802848
598,598,25.9049988,-88.384658813476562,30.077144622802848
599,599,25.8400002,-88.342987060546875,30.077144622802848
600,600,25.8400002,-88.301315307617188,30.077144622802848
601,601,25.8850002,-88.259643554687500,30.077144622802848
602,602,25.8249989,-88.217971801757813,30.077144622802848
603,603,25.6549988,-88.176300048828125,30.077144622802848
604,604,25.6250000,-88.134628295898438,30.077144622802848
605,605,25.6649990,-88.092956542968750,30.077144622802848
606,606,25.6599998,-88.051284790039063,30.077144622802848
607,607,25.4449997,-88.009613037109375,30.077144622802848
608,608,25.2199993,-87.967941284179688,30.077144622802848
609,609,25.6250000,-87.926269531250000,30.077144622802848
610,610,25.6250000,-87.884597778320256,30.077144622802848
611,611,25.7349987,-87.842926025390568,30.077144622802848
612,612,25.8750000,-87.801254272460881,30.077144622802848
613,613,25.9549999,-87.759582519531193,30.077144622802848
614,614,26.0649986,-87.717910766601506,30.077144622802848
615,615,26.1899986,-87.676239013671818,30.077144622802848
616,616,26.1949997,-87.634567260742131,30.077144622802848
617,617,26.3050003,-87.592895507812443,30.077144622802848
618,618,26.4849987,-87.551223754882756,30.077144622802848
619,619,26.5649986,-87.509552001953011,30.077144622802848
620,620,26.5550003,-87.467880249023324,30.077144622802848
621,621,26.5199986,-87.426208496093750,30.077144622802848
622,622,26.5000000,-87.384536743164062,30.077144622802848
623,623,26.4849987,-87.342864990234375,30.077144622802848
624,624,26.5199986,-87.301193237304688,30.077144622802848
625,625,26.5100002,-87.259521484375000,30.077144622802848
626,626,26.5249996,-87.217849731445313,30.077144622802848
627,627,26.4899998,-87.176177978515625,30.077144622802848
628,628,26.4699993,-87.134506225585938,30.077144622802848
629,629,26.5450001,-87.092834472656250,30.077144622802848
630,630,26.7150002,-87.051162719726563,30.077144622802848
631,631,26.9200001,-87.009490966796875,30.077144622802848
632,632,26.9849987,-86.967819213867188,30.077144622802848
633,633,27.2150002,-86.926147460937500,30.077144622802848
634,634,27.2299995,-86.884475708007813,30.077144622802848
635,635,27.2600002,-86.842803955078068,30.077144622802848
636,636,27.2349987,-86.801132202148381,30.077144622802848
637,637,27.0550003,-86.759460449218693,30.077144622802848
638,638,26.6899986,-86.717788696289006,30.077144622802848
639,639,26.6700001,-86.676116943359318,30.077144622802848
640,640,26.7950001,-86.634445190429631,30.077144622802848
641,641,26.6749992,-86.592773437499943,30.077144622802848
642,642,26.6149998,-86.551101684570256,30.077144622802848
643,643,26.5699997,-86.509429931640568,30.077144622802848
644,644,26.5199986,-86.467758178710824,30.077144622802848
645,645,26.4749985,-86.426086425781136,30.077144622802848
646,646,26.4949989,-86.384414672851562,30.077144622802848
647,647,26.4349995,-86.342742919921875,30.077144622802848
648,648,26.4300003,-86.301071166992188,30.077144622802848
649,649,26.4399986,-86.259399414062500,30.077144622802848
650,650,26.4399986,-86.217727661132813,30.077144622802848
651,651,26.4300003,-86.176055908203125,30.077144622802848
652,652,26.4099998,-86.134384155273438,30.077144622802848
653,653,26.3199997,-86.092712402343750,30.077144622802848
654,654,26.2849998,-86.051040649414063,30.077144622802848
655,655,26.2549992,-86.009368896484375,30.077144622802848
656,656,26.2600002,-85.967697143554688,30.077144622802848
657,657,26.2399998,-85.926025390625000,30.077144622802848
658,658,26.2150002,-85.884353637695313,30.077144622802848
659,659,26.1800003,-85.842681884765625,30.077144622802848
660,660,26.1049995,-85.801010131835881,30.077144622802848
661,661,25.9799995,-85.759338378906193,30.077144622802848
662,662,25.9799995,-85.717666625976506,30.077144622802848
663,663,25.4349995,-85.675994873046818,30.077144622802848
664,664,22.8249989,-84.050796508789063,30.077144622802848
665,665,22.8249989,-84.009124755859375,30.077144622802848
666,666,24.8400002,-81.675506591796875,30.077144622802848
667,667,24.8400002,-81.633834838867131,30.077144622802848
668,668,25.0000000,-81.342132568359318,30.077144622802848
669,669,25.1800003,-81.300460815429631,30.077144622802848
670,670,25.3500004,-81.258789062499886,30.077144622802848
671,671,25.5799999,-81.217117309570199,30.077144622802848
672,672,25.7600002,-81.175445556640625,30.077144622802848
673,673,25.7950001,-81.133773803710938,30.077144622802848
674,674,25.8400002,-81.092102050781250,30.077144622802848
675,675,25.8750000,-81.050430297851562,30.077144622802848
676,676,25.9699993,-81.008758544921875,30.077144622802848
677,677,26.0550003,-80.967086791992188,30.077144622802848
678,678,26.1299992,-80.925415039062500,30.077144622802848
679,679,26.1949997,-80.883743286132813,30.077144622802848
680,680,26.2349987,-80.842071533203125,30.077144622802848
681,681,26.2899990,-80.800399780273438,30.077144622802848
682,682,26.4099998,-80.758728027343750,30.077144622802848
683,683,26.4399986,-80.717056274414063,30.077144622802848
684,684,26.4399986,-80.675384521484375,30.077144622802848
685,685,26.4699993,-80.633712768554688,30.077144622802848
686,686,26.5949993,-80.592041015624943,30.077144622802848
687,687,26.8400002,-80.550369262695256,30.077144622802848
688,688,27.1449986,-80.508697509765568,30.077144622802848
689,689,27.4049988,-80.467025756835881,30.077144622802848
690,690,27.8149986,-80.425354003906193,30.077144622802848
691,691,28.0100002,-80.383682250976506,30.077144622802848
692,692,28.2249985,-80.342010498046818,30.077144622802848
693,693,28.3549995,-80.300338745117131,30.077144622802848
694,694,28.3599987,-80.258666992187443,30.077144622802848
695,695,23.6949997,-90.301559448242188,30.035472869873104
696,696,23.6949997,-90.259887695312500,30.035472869873104
697,697,23.1000004,-90.218215942382813,30.035472869873104
698,698,23.3199997,-90.176544189453125,30.035472869873104
699,699,23.6299992,-90.134872436523438,30.035472869873104
700,700,22.8799992,-89.384780883789063,30.035472869873104
701,701,22.8400002,-89.343109130859375,30.035472869873104
702,702,22.7600002,-89.301437377929688,30.035472869873104
703,703,22.8249989,-89.259765625000000,30.035472869873104
704,704,23.1350002,-89.218093872070313,30.035472869873104
705,705,23.6299992,-89.176422119140625,30.035472869873104
706,706,24.0399990,-89.134750366210938,30.035472869873104
707,707,24.3050003,-89.093078613281250,30.035472869873104
708,708,24.4099998,-89.051406860351563,30.035472869873104
709,709,24.4249992,-89.009735107421875,30.035472869873104
710,710,24.6749992,-88.968063354492188,30.035472869873104
711,711,24.9899998,-88.926391601562443,30.035472869873104
712,712,25.0900002,-88.884719848632756,30.035472869873104
713,713,25.2899990,-88.843048095703068,30.035472869873104
714,714,25.4849987,-88.801376342773381,30.035472869873104
715,715,25.5249996,-88.759704589843693,30.035472869873104
716,716,25.5299988,-88.718032836914006,30.035472869873104
717,717,25.5799999,-88.676361083984318,30.035472869873104
718,718,25.7449989,-88.634689331054631,30.035472869873104
719,719,25.7399998,-88.593017578124943,30.035472869873104
720,720,25.8549995,-88.551345825195199,30.035472869873104
721,721,25.9499989,-88.509674072265511,30.035472869873104
722,722,26.0199986,-88.468002319335937,30.035472869873104
723,723,26.0049992,-88.426330566406250,30.035472869873104
724,724,25.9200001,-88.384658813476562,30.035472869873104
725,725,25.8999996,-88.342987060546875,30.035472869873104
726,726,25.9349995,-88.301315307617188,30.035472869873104
727,727,26.0599995,-88.259643554687500,30.035472869873104
728,728,25.9849987,-88.217971801757813,30.035472869873104
729,729,25.9149990,-88.176300048828125,30.035472869873104
730,730,25.9249992,-88.134628295898438,30.035472869873104
731,731,25.9349995,-88.092956542968750,30.035472869873104
732,732,25.8850002,-88.051284790039063,30.035472869873104
733,733,25.8949986,-88.009613037109375,30.035472869873104
734,734,25.8949986,-87.967941284179688,30.035472869873104
735,735,25.9249992,-87.926269531250000,30.035472869873104
736,736,25.9749985,-87.884597778320256,30.035472869873104
737,737,25.9699993,-87.842926025390568,30.035472869873104
738,738,26.0799999,-87.801254272460881,30.035472869873104
739,739,26.1849995,-87.759582519531193,30.035472869873104
740,740,26.1899986,-87.717910766601506,30.035472869873104
741,741,26.1999989,-87.676239013671818,30.035472869873104
742,742,26.3099995,-87.634567260742131,30.035472869873104
743,743,26.3949986,-87.592895507812443,30.035472869873104
744,744,26.4749985,-87.551223754882756,30.035472869873104
745,745,26.5450001,-87.509552001953011,30.035472869873104
746,746,26.5900002,-87.467880249023324,30.035472869873104
747,747,26.5949993,-87.426208496093750,30.035472869873104
748,748,26.5949993,-87.384536743164062,30.035472869873104
749,749,26.5949993,-87.342864990234375,30.035472869873104
750,750,26.5499992,-87.301193237304688,30.035472869873104
751,751,26.5249996,-87.259521484375000,30.035472869873104
752,752,26.5499992,-87.217849731445313,30.035472869873104
753,753,26.6049995,-87.176177978515625,30.035472869873104
754,754,26.7049999,-87.134506225585938,30.035472869873104
755,755,26.9099998,-87.092834472656250,30.035472869873104
756,756,27.1199989,-87.051162719726563,30.035472869873104
757,757,27.2299995,-87.009490966796875,30.035472869873104
758,758,27.3199997,-86.967819213867188,30.035472869873104
759,759,27.3699989,-86.926147460937500,30.035472869873104
760,760,27.3449993,-86.884475708007813,30.035472869873104
761,761,27.3099995,-86.842803955078068,30.035472869873104
762,762,27.3199997,-86.801132202148381,30.035472869873104
763,763,27.3050003,-86.759460449218693,30.035472869873104
764,764,27.2349987,-86.717788696289006,30.035472869873104
765,765,27.0199986,-86.676116943359318,30.035472869873104
766,766,26.9349995,-86.634445190429631,30.035472869873104
